"LD1","LD2","LD3","NoiseCondition"
-0.209917931627427,1.93591144368904,0.257184507508199,"Baseline"
-0.260213338349542,1.88865610844728,0.263872766000102,"Baseline"
-0.277781581714519,1.86205882516738,0.262497638616779,"Baseline"
-0.28815399137487,1.82449584834571,0.253645959566063,"Baseline"
-0.295175518202286,1.82006371762697,0.255375937799277,"Baseline"
-0.272386922917779,1.81894049272297,0.244057609436882,"Baseline"
-0.296118320614222,1.80396075123451,0.249904600051273,"Baseline"
-0.328440660894194,1.78355823184271,0.257868244783437,"Baseline"
-0.259902116901749,1.81131330620795,0.235277949884309,"Baseline"
-0.319585945194368,1.77363965839752,0.249982974355337,"Baseline"
-0.331104927097549,1.76636864244949,0.252821044827913,"Baseline"
-0.357361490572505,1.74979496489955,0.259290190984747,"Baseline"
-0.34501657956294,1.74207947380765,0.250544999051834,"Baseline"
-0.331479561532669,1.7351164649431,0.241506093337265,"Baseline"
-0.335967154977977,1.73228380457577,0.242611755847815,"Baseline"
-0.349578065273866,1.70818447051559,0.240261612596951,"Baseline"
-0.360583666259723,1.70123751105699,0.242973195222347,"Baseline"
-0.355601440121362,1.68887454334182,0.236042036743734,"Baseline"
-0.364117481559162,1.68349904456695,0.238140236563041,"Baseline"
-0.376278729006512,1.66031476721748,0.235432922395493,"Baseline"
-0.382293051210612,1.65651840456753,0.236914743480332,"Baseline"
-0.408736585024507,1.62431885722125,0.237726328427173,"Baseline"
-0.353829059998219,1.64346975483512,0.218494472039724,"Baseline"
-0.361891358501268,1.63838066784061,0.22048087774076,"Baseline"
-0.364859573562988,1.63650707004938,0.221212192677594,"Baseline"
-0.415002297853362,1.60485596137871,0.233566460304645,"Baseline"
-0.402721796914337,1.59709981333865,0.224837137857497,"Baseline"
-0.416888666207856,1.57264954663771,0.222623972928883,"Baseline"
-0.451473268003381,1.55081904170896,0.231144998310005,"Baseline"
-0.398912960583162,1.5684883277715,0.212491454227975,"Baseline"
-0.420398920465078,1.55492595235731,0.217785209251497,"Baseline"
-0.388355117824951,1.55964480280777,0.204186563849424,"Baseline"
-0.434102592846232,1.53076806497992,0.215457920914146,"Baseline"
-0.431882000483628,1.51666189778802,0.209207179449895,"Baseline"
-0.444233491901292,1.50886538488136,0.212250365330331,"Baseline"
-0.496625120653341,1.47579472191814,0.225158722667911,"Baseline"
-0.598740786801727,1.24075088055719,0.187578289877069,"Baseline"
-0.708106036150425,1.17171730807148,0.214523925134711,"Baseline"
